id_espaco,rua,tipo,lat,lon,status_aluguel
CNEFE-2800308-11-89,"Avenida Barão de Maruim, 1068",Prédio Misto,-10.919,-37.055408,Disponível
CNEFE-2800308-11-90,"Avenida Barão de Maruim, 1080",Loja Térrea,-10.918800000000001,-37.05548,Alugado
CNEFE-2800308-11-91,"Avenida Barão de Maruim, 1092",Loja Térrea,-10.919,-37.055552,Alugado
CNEFE-2800308-11-92,"Avenida Barão de Maruim, 1104",Residencial,-10.918800000000001,-37.055624,Alugado
CNEFE-2800308-11-93,"Avenida Barão de Maruim, 1116",Residencial,-10.919,-37.055696,Alugado
CNEFE-2800308-11-94,"Avenida Barão de Maruim, 1128",Residencial,-10.918800000000001,-37.055768,Alugado
CNEFE-2800308-11-95,"Avenida Barão de Maruim, 1140",Loja Térrea,-10.919,-37.055839999999996,Alugado
CNEFE-2800308-11-96,"Avenida Barão de Maruim, 1152",Residencial,-10.918800000000001,-37.055912,Alugado
CNEFE-2800308-11-97,"Avenida Barão de Maruim, 1164",Prédio Misto,-10.919,-37.055984,Abandonado/IPTU Atrasado
CNEFE-2800308-11-98,"Avenida Barão de Maruim, 1176",Loja Térrea,-10.918800000000001,-37.056056,Disponível
CNEFE-2800308-11-99,"Avenida Barão de Maruim, 1188",Residencial,-10.919,-37.056128,Alugado
CNEFE-2800308-11-100,"Avenida Barão de Maruim, 1200",Residencial,-10.918800000000001,-37.0562,Alugado
CNEFE-2800308-11-101,"Avenida Barão de Maruim, 1212",Residencial,-10.919,-37.056272,Alugado
CNEFE-2800308-11-102,"Avenida Barão de Maruim, 1224",Residencial,-10.918800000000001,-37.056344,Alugado
CNEFE-2800308-11-103,"Avenida Barão de Maruim, 1236",Residencial,-10.919,-37.056416,Alugado
CNEFE-2800308-11-104,"Avenida Barão de Maruim, 1248",Residencial,-10.918800000000001,-37.056488,Alugado
CNEFE-2800308-11-105,"Avenida Barão de Maruim, 1260",Sala Comercial,-10.919,-37.05656,Alugado
CNEFE-2800308-11-106,"Avenida Barão de Maruim, 1272",Loja Térrea,-10.918800000000001,-37.056632,Alugado
CNEFE-2800308-11-107,"Avenida Barão de Maruim, 1284",Prédio Misto,-10.919,-37.056703999999996,Alugado
CNEFE-2800308-11-108,"Avenida Barão de Maruim, 1296",Sala Comercial,-10.918800000000001,-37.056776,Alugado
CNEFE-2800308-11-109,"Avenida Barão de Maruim, 1308",Loja Térrea,-10.919,-37.056848,Disponível
CNEFE-2800308-11-110,"Avenida Barão de Maruim, 1320",Residencial,-10.918800000000001,-37.05692,Alugado
CNEFE-2800308-11-111,"Avenida Barão de Maruim, 1332",Prédio Misto,-10.919,-37.056992,Abandonado/IPTU Atrasado
CNEFE-2800308-11-112,"Avenida Barão de Maruim, 1344",Residencial,-10.918800000000001,-37.057064,Alugado
CNEFE-2800308-11-113,"Avenida Barão de Maruim, 1356",Sala Comercial,-10.919,-37.057136,Alugado
CNEFE-2800308-11-114,"Avenida Barão de Maruim, 1368",Residencial,-10.918800000000001,-37.057208,Alugado
CNEFE-2800308-11-115,"Avenida Barão de Maruim, 1380",Residencial,-10.919,-37.05728,Alugado
CNEFE-2800308-11-116,"Avenida Barão de Maruim, 1392",Prédio Misto,-10.918800000000001,-37.057352,Alugado
CNEFE-2800308-11-117,"Avenida Barão de Maruim, 1404",Residencial,-10.919,-37.057424,Alugado
CNEFE-2800308-11-118,"Avenida Barão de Maruim, 1416",Sala Comercial,-10.918800000000001,-37.057496,Abandonado/IPTU Atrasado
CNEFE-2800308-11-119,"Avenida Barão de Maruim, 1428",Galpão,-10.919,-37.057567999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-11-120,"Avenida Barão de Maruim, 1440",Sala Comercial,-10.918800000000001,-37.05764,Alugado
CNEFE-2800308-11-121,"Avenida Barão de Maruim, 1452",Prédio Misto,-10.919,-37.057712,Disponível
CNEFE-2800308-11-122,"Avenida Barão de Maruim, 1464",Prédio Misto,-10.918800000000001,-37.057784,Alugado
CNEFE-2800308-11-123,"Avenida Barão de Maruim, 1476",Residencial,-10.919,-37.057856,Alugado
CNEFE-2800308-11-124,"Avenida Barão de Maruim, 1488",Residencial,-10.918800000000001,-37.057928,Alugado
CNEFE-2800308-11-125,"Avenida Barão de Maruim, 1500",Residencial,-10.919,-37.058,Alugado
CNEFE-2800308-12-0,"Rua Pacatuba, 1",Prédio Misto,-10.911,-37.050399999999996,Alugado
CNEFE-2800308-12-1,"Rua Pacatuba, 13",Loja Térrea,-10.91107247706422,-37.0506,Disponível
CNEFE-2800308-12-2,"Rua Pacatuba, 27",Residencial,-10.91114495412844,-37.050399999999996,Alugado
CNEFE-2800308-12-3,"Rua Pacatuba, 41",Prédio Misto,-10.91121743119266,-37.0506,Abandonado/IPTU Atrasado
CNEFE-2800308-12-4,"Rua Pacatuba, 55",Loja Térrea,-10.91128990825688,-37.050399999999996,Alugado
CNEFE-2800308-12-5,"Rua Pacatuba, 68",Loja Térrea,-10.9113623853211,-37.0506,Disponível
CNEFE-2800308-12-6,"Rua Pacatuba, 82",Prédio Misto,-10.91143486238532,-37.050399999999996,Disponível
CNEFE-2800308-12-7,"Rua Pacatuba, 96",Loja Térrea,-10.91150733944954,-37.0506,Disponível
CNEFE-2800308-12-8,"Rua Pacatuba, 110",Residencial,-10.911579816513761,-37.050399999999996,Alugado
CNEFE-2800308-12-9,"Rua Pacatuba, 123",Residencial,-10.911652293577982,-37.0506,Alugado
CNEFE-2800308-12-10,"Rua Pacatuba, 137",Residencial,-10.911724770642202,-37.050399999999996,Alugado
CNEFE-2800308-12-11,"Rua Pacatuba, 151",Residencial,-10.911797247706422,-37.0506,Alugado
CNEFE-2800308-12-12,"Rua Pacatuba, 165",Residencial,-10.911869724770641,-37.050399999999996,Alugado
CNEFE-2800308-12-13,"Rua Pacatuba, 178",Galpão,-10.911942201834862,-37.0506,Abandonado/IPTU Atrasado
CNEFE-2800308-12-14,"Rua Pacatuba, 192",Residencial,-10.912014678899082,-37.050399999999996,Alugado
CNEFE-2800308-12-15,"Rua Pacatuba, 206",Residencial,-10.912087155963302,-37.0506,Alugado
CNEFE-2800308-12-16,"Rua Pacatuba, 220",Residencial,-10.912159633027523,-37.050399999999996,Alugado
CNEFE-2800308-12-17,"Rua Pacatuba, 233",Residencial,-10.912232110091743,-37.0506,Alugado
CNEFE-2800308-12-18,"Rua Pacatuba, 247",Residencial,-10.912304587155964,-37.050399999999996,Alugado
CNEFE-2800308-12-19,"Rua Pacatuba, 261",Residencial,-10.912377064220184,-37.0506,Alugado
CNEFE-2800308-12-20,"Rua Pacatuba, 275",Prédio Misto,-10.912449541284403,-37.050399999999996,Alugado
CNEFE-2800308-12-21,"Rua Pacatuba, 288",Prédio Misto,-10.912522018348623,-37.0506,Disponível
CNEFE-2800308-12-22,"Rua Pacatuba, 302",Residencial,-10.912594495412844,-37.050399999999996,Alugado
CNEFE-2800308-12-23,"Rua Pacatuba, 316",Residencial,-10.912666972477064,-37.0506,Alugado
CNEFE-2800308-12-24,"Rua Pacatuba, 330",Sala Comercial,-10.912739449541284,-37.050399999999996,Alugado
CNEFE-2800308-12-25,"Rua Pacatuba, 344",Galpão,-10.912811926605505,-37.0506,Disponível
CNEFE-2800308-12-26,"Rua Pacatuba, 357",Loja Térrea,-10.912884403669725,-37.050399999999996,Disponível
CNEFE-2800308-12-27,"Rua Pacatuba, 371",Residencial,-10.912956880733946,-37.0506,Alugado
CNEFE-2800308-12-28,"Rua Pacatuba, 385",Residencial,-10.913029357798164,-37.050399999999996,Alugado
CNEFE-2800308-12-29,"Rua Pacatuba, 399",Sala Comercial,-10.913101834862385,-37.0506,Abandonado/IPTU Atrasado
CNEFE-2800308-12-30,"Rua Pacatuba, 412",Sala Comercial,-10.913174311926605,-37.050399999999996,Alugado
CNEFE-2800308-12-31,"Rua Pacatuba, 426",Prédio Misto,-10.913246788990826,-37.0506,Disponível
CNEFE-2800308-12-32,"Rua Pacatuba, 440",Prédio Misto,-10.913319266055046,-37.050399999999996,Alugado
CNEFE-2800308-12-33,"Rua Pacatuba, 454",Loja Térrea,-10.913391743119266,-37.0506,Alugado
CNEFE-2800308-12-34,"Rua Pacatuba, 467",Loja Térrea,-10.913464220183487,-37.050399999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-12-35,"Rua Pacatuba, 481",Galpão,-10.913536697247707,-37.0506,Disponível
CNEFE-2800308-12-36,"Rua Pacatuba, 495",Residencial,-10.913609174311926,-37.050399999999996,Alugado
CNEFE-2800308-12-37,"Rua Pacatuba, 509",Sala Comercial,-10.913681651376146,-37.0506,Alugado
CNEFE-2800308-12-38,"Rua Pacatuba, 522",Sala Comercial,-10.913754128440367,-37.050399999999996,Alugado
CNEFE-2800308-12-39,"Rua Pacatuba, 536",Loja Térrea,-10.913826605504587,-37.0506,Abandonado/IPTU Atrasado
CNEFE-2800308-12-40,"Rua Pacatuba, 550",Loja Térrea,-10.913899082568808,-37.050399999999996,Disponível
CNEFE-2800308-12-41,"Rua Pacatuba, 564",Prédio Misto,-10.913971559633028,-37.0506,Alugado
CNEFE-2800308-12-42,"Rua Pacatuba, 577",Loja Térrea,-10.914044036697248,-37.050399999999996,Alugado
CNEFE-2800308-12-43,"Rua Pacatuba, 591",Residencial,-10.914116513761467,-37.0506,Alugado
CNEFE-2800308-12-44,"Rua Pacatuba, 605",Loja Térrea,-10.914188990825687,-37.050399999999996,Disponível
CNEFE-2800308-12-45,"Rua Pacatuba, 619",Sala Comercial,-10.914261467889908,-37.0506,Disponível
CNEFE-2800308-12-46,"Rua Pacatuba, 633",Sala Comercial,-10.914333944954128,-37.050399999999996,Alugado
CNEFE-2800308-12-47,"Rua Pacatuba, 646",Prédio Misto,-10.914406422018349,-37.0506,Abandonado/IPTU Atrasado
CNEFE-2800308-12-48,"Rua Pacatuba, 660",Loja Térrea,-10.91447889908257,-37.050399999999996,Alugado
CNEFE-2800308-12-49,"Rua Pacatuba, 674",Residencial,-10.91455137614679,-37.0506,Alugado
CNEFE-2800308-12-50,"Rua Pacatuba, 688",Residencial,-10.91462385321101,-37.050399999999996,Alugado
CNEFE-2800308-12-51,"Rua Pacatuba, 701",Residencial,-10.914696330275229,-37.0506,Alugado
CNEFE-2800308-12-52,"Rua Pacatuba, 715",Prédio Misto,-10.914768807339449,-37.050399999999996,Alugado
CNEFE-2800308-12-53,"Rua Pacatuba, 729",Residencial,-10.91484128440367,-37.0506,Alugado
CNEFE-2800308-12-54,"Rua Pacatuba, 743",Prédio Misto,-10.91491376146789,-37.050399999999996,Alugado
CNEFE-2800308-12-55,"Rua Pacatuba, 756",Prédio Misto,-10.91498623853211,-37.0506,Disponível
CNEFE-2800308-12-56,"Rua Pacatuba, 770",Prédio Misto,-10.91505871559633,-37.050399999999996,Alugado
CNEFE-2800308-12-57,"Rua Pacatuba, 784",Loja Térrea,-10.915131192660551,-37.0506,Alugado
CNEFE-2800308-12-58,"Rua Pacatuba, 798",Sala Comercial,-10.915203669724772,-37.050399999999996,Disponível
CNEFE-2800308-12-59,"Rua Pacatuba, 811",Prédio Misto,-10.91527614678899,-37.0506,Alugado
CNEFE-2800308-12-60,"Rua Pacatuba, 825",Sala Comercial,-10.91534862385321,-37.050399999999996,Alugado
CNEFE-2800308-12-61,"Rua Pacatuba, 839",Loja Térrea,-10.915421100917431,-37.0506,Alugado
CNEFE-2800308-12-62,"Rua Pacatuba, 853",Sala Comercial,-10.915493577981652,-37.050399999999996,Disponível
CNEFE-2800308-12-63,"Rua Pacatuba, 866",Residencial,-10.915566055045872,-37.0506,Alugado
CNEFE-2800308-12-64,"Rua Pacatuba, 880",Prédio Misto,-10.915638532110092,-37.050399999999996,Alugado
CNEFE-2800308-12-65,"Rua Pacatuba, 894",Prédio Misto,-10.915711009174313,-37.0506,Alugado
CNEFE-2800308-12-66,"Rua Pacatuba, 908",Sala Comercial,-10.915783486238533,-37.050399999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-12-67,"Rua Pacatuba, 922",Residencial,-10.915855963302752,-37.0506,Alugado
CNEFE-2800308-12-68,"Rua Pacatuba, 935",Loja Térrea,-10.915928440366972,-37.050399999999996,Alugado
CNEFE-2800308-12-69,"Rua Pacatuba, 949",Residencial,-10.916000917431193,-37.0506,Alugado
CNEFE-2800308-12-70,"Rua Pacatuba, 963",Sala Comercial,-10.916073394495413,-37.050399999999996,Alugado
CNEFE-2800308-12-71,"Rua Pacatuba, 977",Prédio Misto,-10.916145871559634,-37.0506,Alugado
CNEFE-2800308-12-72,"Rua Pacatuba, 990",Sala Comercial,-10.916218348623854,-37.050399999999996,Alugado
CNEFE-2800308-12-73,"Rua Pacatuba, 1004",Galpão,-10.916290825688074,-37.0506,Abandonado/IPTU Atrasado
CNEFE-2800308-12-74,"Rua Pacatuba, 1018",Loja Térrea,-10.916363302752293,-37.050399999999996,Disponível
CNEFE-2800308-12-75,"Rua Pacatuba, 1032",Residencial,-10.916435779816513,-37.0506,Alugado
CNEFE-2800308-12-76,"Rua Pacatuba, 1045",Prédio Misto,-10.916508256880734,-37.050399999999996,Alugado
CNEFE-2800308-12-77,"Rua Pacatuba, 1059",Residencial,-10.916580733944954,-37.0506,Alugado
CNEFE-2800308-12-78,"Rua Pacatuba, 1073",Residencial,-10.916653211009175,-37.050399999999996,Alugado
CNEFE-2800308-12-79,"Rua Pacatuba, 1087",Loja Térrea,-10.916725688073395,-37.0506,Alugado
CNEFE-2800308-12-80,"Rua Pacatuba, 1100",Prédio Misto,-10.916798165137616,-37.050399999999996,Alugado
CNEFE-2800308-12-81,"Rua Pacatuba, 1114",Loja Térrea,-10.916870642201836,-37.0506,Alugado
CNEFE-2800308-12-82,"Rua Pacatuba, 1128",Residencial,-10.916943119266055,-37.050399999999996,Alugado
CNEFE-2800308-12-83,"Rua Pacatuba, 1142",Galpão,-10.917015596330275,-37.0506,Disponível
CNEFE-2800308-12-84,"Rua Pacatuba, 1155",Loja Térrea,-10.917088073394495,-37.050399999999996,Alugado
CNEFE-2800308-12-85,"Rua Pacatuba, 1169",Loja Térrea,-10.917160550458716,-37.0506,Alugado
CNEFE-2800308-12-86,"Rua Pacatuba, 1183",Sala Comercial,-10.917233027522936,-37.050399999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-12-87,"Rua Pacatuba, 1197",Loja Térrea,-10.917305504587157,-37.0506,Alugado
CNEFE-2800308-12-88,"Rua Pacatuba, 1211",Residencial,-10.917377981651377,-37.050399999999996,Alugado
CNEFE-2800308-12-89,"Rua Pacatuba, 1224",Sala Comercial,-10.917450458715598,-37.0506,Alugado
CNEFE-2800308-12-90,"Rua Pacatuba, 1238",Residencial,-10.917522935779816,-37.050399999999996,Alugado
CNEFE-2800308-12-91,"Rua Pacatuba, 1252",Prédio Misto,-10.917595412844037,-37.0506,Disponível
CNEFE-2800308-12-92,"Rua Pacatuba, 1266",Prédio Misto,-10.917667889908257,-37.050399999999996,Disponível
CNEFE-2800308-12-93,"Rua Pacatuba, 1279",Prédio Misto,-10.917740366972478,-37.0506,Abandonado/IPTU Atrasado
CNEFE-2800308-12-94,"Rua Pacatuba, 1293",Loja Térrea,-10.917812844036698,-37.050399999999996,Disponível
CNEFE-2800308-12-95,"Rua Pacatuba, 1307",Residencial,-10.917885321100918,-37.0506,Alugado
CNEFE-2800308-12-96,"Rua Pacatuba, 1321",Sala Comercial,-10.917957798165139,-37.050399999999996,Alugado
CNEFE-2800308-12-97,"Rua Pacatuba, 1334",Loja Térrea,-10.91803027522936,-37.0506,Disponível
CNEFE-2800308-12-98,"Rua Pacatuba, 1348",Residencial,-10.918102752293578,-37.050399999999996,Alugado
CNEFE-2800308-12-99,"Rua Pacatuba, 1362",Prédio Misto,-10.918175229357798,-37.0506,Alugado
CNEFE-2800308-12-100,"Rua Pacatuba, 1376",Residencial,-10.918247706422019,-37.050399999999996,Alugado
CNEFE-2800308-12-101,"Rua Pacatuba, 1389",Residencial,-10.91832018348624,-37.0506,Alugado
CNEFE-2800308-12-102,"Rua Pacatuba, 1403",Residencial,-10.91839266055046,-37.050399999999996,Alugado
CNEFE-2800308-12-103,"Rua Pacatuba, 1417",Residencial,-10.91846513761468,-37.0506,Alugado
CNEFE-2800308-12-104,"Rua Pacatuba, 1431",Prédio Misto,-10.9185376146789,-37.050399999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-12-105,"Rua Pacatuba, 1444",Residencial,-10.91861009174312,-37.0506,Alugado
CNEFE-2800308-12-106,"Rua Pacatuba, 1458",Loja Térrea,-10.91868256880734,-37.050399999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-12-107,"Rua Pacatuba, 1472",Prédio Misto,-10.91875504587156,-37.0506,Disponível
CNEFE-2800308-12-108,"Rua Pacatuba, 1486",Sala Comercial,-10.91882752293578,-37.050399999999996,Alugado
CNEFE-2800308-12-109,"Rua Pacatuba, 1500",Residencial,-10.9189,-37.0506,Alugado
CNEFE-2800308-13-0,"Rua Lagarto, 4",Residencial,-10.911,-37.055899999999994,Alugado
CNEFE-2800308-13-1,"Rua Lagarto, 13",Residencial,-10.91107247706422,-37.0561,Alugado
CNEFE-2800308-13-2,"Rua Lagarto, 27",Sala Comercial,-10.91114495412844,-37.055899999999994,Alugado
CNEFE-2800308-13-3,"Rua Lagarto, 41",Loja Térrea,-10.91121743119266,-37.0561,Alugado
CNEFE-2800308-13-4,"Rua Lagarto, 55",Residencial,-10.91128990825688,-37.055899999999994,Alugado
CNEFE-2800308-13-5,"Rua Lagarto, 68",Galpão,-10.9113623853211,-37.0561,Disponível
CNEFE-2800308-13-6,"Rua Lagarto, 82",Prédio Misto,-10.91143486238532,-37.055899999999994,Abandonado/IPTU Atrasado
CNEFE-2800308-13-7,"Rua Lagarto, 96",Loja Térrea,-10.91150733944954,-37.0561,Disponível
CNEFE-2800308-13-8,"Rua Lagarto, 110",Prédio Misto,-10.911579816513761,-37.055899999999994,Disponível
CNEFE-2800308-13-9,"Rua Lagarto, 123",Residencial,-10.911652293577982,-37.0561,Alugado
CNEFE-2800308-13-10,"Rua Lagarto, 137",Sala Comercial,-10.911724770642202,-37.055899999999994,Abandonado/IPTU Atrasado
CNEFE-2800308-13-11,"Rua Lagarto, 151",Residencial,-10.911797247706422,-37.0561,Alugado
CNEFE-2800308-13-12,"Rua Lagarto, 165",Loja Térrea,-10.911869724770641,-37.055899999999994,Alugado
CNEFE-2800308-13-13,"Rua Lagarto, 178",Residencial,-10.911942201834862,-37.0561,Alugado
CNEFE-2800308-13-14,"Rua Lagarto, 192",Residencial,-10.912014678899082,-37.055899999999994,Alugado
CNEFE-2800308-13-15,"Rua Lagarto, 206",Loja Térrea,-10.912087155963302,-37.0561,Disponível
CNEFE-2800308-13-16,"Rua Lagarto, 220",Residencial,-10.912159633027523,-37.055899999999994,Alugado
CNEFE-2800308-13-17,"Rua Lagarto, 233",Residencial,-10.912232110091743,-37.0561,Alugado
CNEFE-2800308-13-18,"Rua Lagarto, 247",Loja Térrea,-10.912304587155964,-37.055899999999994,Alugado
CNEFE-2800308-13-19,"Rua Lagarto, 261",Galpão,-10.912377064220184,-37.0561,Abandonado/IPTU Atrasado
CNEFE-2800308-13-20,"Rua Lagarto, 275",Prédio Misto,-10.912449541284403,-37.055899999999994,Alugado
CNEFE-2800308-13-21,"Rua Lagarto, 288",Sala Comercial,-10.912522018348623,-37.0561,Alugado
CNEFE-2800308-13-22,"Rua Lagarto, 302",Residencial,-10.912594495412844,-37.055899999999994,Alugado
CNEFE-2800308-13-23,"Rua Lagarto, 316",Prédio Misto,-10.912666972477064,-37.0561,Alugado
CNEFE-2800308-13-24,"Rua Lagarto, 330",Residencial,-10.912739449541284,-37.055899999999994,Alugado
CNEFE-2800308-13-25,"Rua Lagarto, 344",Loja Térrea,-10.912811926605505,-37.0561,Alugado
CNEFE-2800308-13-26,"Rua Lagarto, 357",Residencial,-10.912884403669725,-37.055899999999994,Alugado
CNEFE-2800308-13-27,"Rua Lagarto, 371",Sala Comercial,-10.912956880733946,-37.0561,Alugado
CNEFE-2800308-13-28,"Rua Lagarto, 385",Loja Térrea,-10.913029357798164,-37.055899999999994,Abandonado/IPTU Atrasado
CNEFE-2800308-13-29,"Rua Lagarto, 399",Loja Térrea,-10.913101834862385,-37.0561,Alugado
CNEFE-2800308-13-30,"Rua Lagarto, 412",Galpão,-10.913174311926605,-37.055899999999994,Disponível
CNEFE-2800308-13-31,"Rua Lagarto, 426",Prédio Misto,-10.913246788990826,-37.0561,Alugado
CNEFE-2800308-13-32,"Rua Lagarto, 440",Loja Térrea,-10.913319266055046,-37.055899999999994,Alugado
CNEFE-2800308-13-33,"Rua Lagarto, 454",Residencial,-10.913391743119266,-37.0561,Alugado
CNEFE-2800308-13-34,"Rua Lagarto, 467",Residencial,-10.913464220183487,-37.055899999999994,Alugado
CNEFE-2800308-13-35,"Rua Lagarto, 481",Galpão,-10.913536697247707,-37.0561,Abandonado/IPTU Atrasado
CNEFE-2800308-13-36,"Rua Lagarto, 495",Sala Comercial,-10.913609174311926,-37.055899999999994,Alugado
CNEFE-2800308-13-37,"Rua Lagarto, 509",Prédio Misto,-10.913681651376146,-37.0561,Disponível
CNEFE-2800308-13-38,"Rua Lagarto, 522",Galpão,-10.913754128440367,-37.055899999999994,Disponível
CNEFE-2800308-13-39,"Rua Lagarto, 536",Residencial,-10.913826605504587,-37.0561,Alugado
CNEFE-2800308-13-40,"Rua Lagarto, 550",Loja Térrea,-10.913899082568808,-37.055899999999994,Alugado
CNEFE-2800308-13-41,"Rua Lagarto, 564",Prédio Misto,-10.913971559633028,-37.0561,Abandonado/IPTU Atrasado
CNEFE-2800308-13-42,"Rua Lagarto, 577",Residencial,-10.914044036697248,-37.055899999999994,Alugado
CNEFE-2800308-13-43,"Rua Lagarto, 591",Residencial,-10.914116513761467,-37.0561,Alugado
CNEFE-2800308-13-44,"Rua Lagarto, 605",Sala Comercial,-10.914188990825687,-37.055899999999994,Alugado
CNEFE-2800308-13-45,"Rua Lagarto, 619",Residencial,-10.914261467889908,-37.0561,Alugado
CNEFE-2800308-13-46,"Rua Lagarto, 633",Galpão,-10.914333944954128,-37.055899999999994,Abandonado/IPTU Atrasado
CNEFE-2800308-13-47,"Rua Lagarto, 646",Prédio Misto,-10.914406422018349,-37.0561,Disponível
CNEFE-2800308-13-48,"Rua Lagarto, 660",Residencial,-10.91447889908257,-37.055899999999994,Alugado
CNEFE-2800308-13-49,"Rua Lagarto, 674",Residencial,-10.91455137614679,-37.0561,Alugado
CNEFE-2800308-13-50,"Rua Lagarto, 688",Prédio Misto,-10.91462385321101,-37.055899999999994,Abandonado/IPTU Atrasado
CNEFE-2800308-13-51,"Rua Lagarto, 701",Residencial,-10.914696330275229,-37.0561,Alugado
CNEFE-2800308-13-52,"Rua Lagarto, 715",Loja Térrea,-10.914768807339449,-37.055899999999994,Alugado
CNEFE-2800308-13-53,"Rua Lagarto, 729",Loja Térrea,-10.91484128440367,-37.0561,Alugado
CNEFE-2800308-13-54,"Rua Lagarto, 743",Residencial,-10.91491376146789,-37.055899999999994,Alugado
CNEFE-2800308-13-55,"Rua Lagarto, 756",Residencial,-10.91498623853211,-37.0561,Alugado
CNEFE-2800308-13-56,"Rua Lagarto, 770",Residencial,-10.91505871559633,-37.055899999999994,Alugado
CNEFE-2800308-13-57,"Rua Lagarto, 784",Loja Térrea,-10.915131192660551,-37.0561,Disponível
CNEFE-2800308-13-58,"Rua Lagarto, 798",Residencial,-10.915203669724772,-37.055899999999994,Alugado
CNEFE-2800308-13-59,"Rua Lagarto, 811",Residencial,-10.91527614678899,-37.0561,Alugado
CNEFE-2800308-13-60,"Rua Lagarto, 825",Loja Térrea,-10.91534862385321,-37.055899999999994,Alugado
CNEFE-2800308-13-61,"Rua Lagarto, 839",Prédio Misto,-10.915421100917431,-37.0561,Abandonado/IPTU Atrasado
CNEFE-2800308-13-62,"Rua Lagarto, 853",Residencial,-10.915493577981652,-37.055899999999994,Alugado
CNEFE-2800308-13-63,"Rua Lagarto, 866",Residencial,-10.915566055045872,-37.0561,Alugado
CNEFE-2800308-13-64,"Rua Lagarto, 880",Residencial,-10.915638532110092,-37.055899999999994,Alugado
CNEFE-2800308-13-65,"Rua Lagarto, 894",Loja Térrea,-10.915711009174313,-37.0561,Disponível
CNEFE-2800308-13-66,"Rua Lagarto, 908",Loja Térrea,-10.915783486238533,-37.055899999999994,Disponível
CNEFE-2800308-13-67,"Rua Lagarto, 922",Galpão,-10.915855963302752,-37.0561,Abandonado/IPTU Atrasado
CNEFE-2800308-13-68,"Rua Lagarto, 935",Residencial,-10.915928440366972,-37.055899999999994,Alugado
CNEFE-2800308-13-69,"Rua Lagarto, 949",Sala Comercial,-10.916000917431193,-37.0561,Disponível
CNEFE-2800308-13-70,"Rua Lagarto, 963",Loja Térrea,-10.916073394495413,-37.055899999999994,Disponível
CNEFE-2800308-13-71,"Rua Lagarto, 977",Prédio Misto,-10.916145871559634,-37.0561,Disponível
CNEFE-2800308-13-72,"Rua Lagarto, 990",Prédio Misto,-10.916218348623854,-37.055899999999994,Alugado
CNEFE-2800308-13-73,"Rua Lagarto, 1004",Loja Térrea,-10.916290825688074,-37.0561,Alugado
CNEFE-2800308-13-74,"Rua Lagarto, 1018",Residencial,-10.916363302752293,-37.055899999999994,Alugado
CNEFE-2800308-13-75,"Rua Lagarto, 1032",Residencial,-10.916435779816513,-37.0561,Alugado
CNEFE-2800308-13-76,"Rua Lagarto, 1045",Galpão,-10.916508256880734,-37.055899999999994,Abandonado/IPTU Atrasado
CNEFE-2800308-13-77,"Rua Lagarto, 1059",Prédio Misto,-10.916580733944954,-37.0561,Abandonado/IPTU Atrasado
CNEFE-2800308-13-78,"Rua Lagarto, 1073",Prédio Misto,-10.916653211009175,-37.055899999999994,Disponível
CNEFE-2800308-13-79,"Rua Lagarto, 1087",Galpão,-10.916725688073395,-37.0561,Abandonado/IPTU Atrasado
CNEFE-2800308-13-80,"Rua Lagarto, 1100",Prédio Misto,-10.916798165137616,-37.055899999999994,Alugado
CNEFE-2800308-13-81,"Rua Lagarto, 1114",Galpão,-10.916870642201836,-37.0561,Disponível
CNEFE-2800308-13-82,"Rua Lagarto, 1128",Prédio Misto,-10.916943119266055,-37.055899999999994,Alugado
CNEFE-2800308-13-83,"Rua Lagarto, 1142",Sala Comercial,-10.917015596330275,-37.0561,Alugado
CNEFE-2800308-13-84,"Rua Lagarto, 1155",Residencial,-10.917088073394495,-37.055899999999994,Alugado
CNEFE-2800308-13-85,"Rua Lagarto, 1169",Residencial,-10.917160550458716,-37.0561,Alugado
CNEFE-2800308-13-86,"Rua Lagarto, 1183",Galpão,-10.917233027522936,-37.055899999999994,Abandonado/IPTU Atrasado
CNEFE-2800308-13-87,"Rua Lagarto, 1197",Residencial,-10.917305504587157,-37.0561,Alugado
CNEFE-2800308-13-88,"Rua Lagarto, 1211",Loja Térrea,-10.917377981651377,-37.055899999999994,Alugado
CNEFE-2800308-13-89,"Rua Lagarto, 1224",Residencial,-10.917450458715598,-37.0561,Alugado
CNEFE-2800308-13-90,"Rua Lagarto, 1238",Sala Comercial,-10.917522935779816,-37.055899999999994,Alugado
CNEFE-2800308-13-91,"Rua Lagarto, 1252",Prédio Misto,-10.917595412844037,-37.0561,Disponível
CNEFE-2800308-13-92,"Rua Lagarto, 1266",Prédio Misto,-10.917667889908257,-37.055899999999994,Alugado
CNEFE-2800308-13-93,"Rua Lagarto, 1279",Sala Comercial,-10.917740366972478,-37.0561,Disponível
CNEFE-2800308-13-94,"Rua Lagarto, 1293",Residencial,-10.917812844036698,-37.055899999999994,Alugado
CNEFE-2800308-13-95,"Rua Lagarto, 1307",Prédio Misto,-10.917885321100918,-37.0561,Alugado
